time,MACD,MACD_Hist,MACD_Signal
2019-10-15,0.0655,-0.2287,0.2942
2019-10-14,0.0672,-0.2409,0.3080
2019-10-11,0.0854,-0.2373,0.3226
2019-10-10,0.1197,-0.2173,0.3370
2019-10-09,0.1744,-0.1757,0.3502
2019-10-08,0.2129,-0.1479,0.3608
2019-10-07,0.2635,-0.1063,0.3698
2019-10-04,0.2949,-0.0813,0.3762
2019-10-03,0.2973,-0.0838,0.3812
2019-10-02,0.3601,-0.0262,0.3862
2019-10-01,0.4042,0.0164,0.3878
2019-09-30,0.4103,0.0235,0.3868
2019-09-27,0.4217,0.0363,0.3854
2019-09-26,0.4141,0.0309,0.3832
2019-09-25,0.3960,0.0147,0.3813
2019-09-24,0.3670,-0.0135,0.3804
2019-09-23,0.3563,-0.0250,0.3813
2019-09-20,0.3369,-0.0459,0.3828
2019-09-19,0.3151,-0.0704,0.3856
2019-09-18,0.2928,-0.0971,0.3898
2019-09-17,0.2746,-0.1211,0.3957
2019-09-16,0.2361,-0.1669,0.4030
2019-09-13,0.2179,-0.1953,0.4132
2019-09-12,0.2009,-0.2241,0.4250
2019-09-11,0.1544,-0.2842,0.4386
2019-09-10,0.1446,-0.3112,0.4558
2019-09-09,0.1415,-0.3332,0.4747
2019-09-06,0.1326,-0.3623,0.4949
2019-09-05,0.1363,-0.3805,0.5168
2019-09-04,0.1430,-0.3969,0.5399
2019-09-03,0.1396,-0.4243,0.5639
2019-09-02,0.1623,-0.4273,0.5896
2019-08-30,0.2015,-0.4140,0.6155
2019-08-29,0.2133,-0.4273,0.6406
2019-08-28,0.2426,-0.4239,0.6665
2019-08-27,0.3144,-0.3778,0.6922
2019-08-26,0.3944,-0.3207,0.7151
2019-08-23,0.4933,-0.2413,0.7346
2019-08-22,0.5827,-0.1665,0.7492
2019-08-21,0.6705,-0.0888,0.7593
2019-08-20,0.7378,-0.0269,0.7646
2019-08-19,0.7994,0.0331,0.7663
2019-08-16,0.8514,0.0871,0.7643
2019-08-15,0.9289,0.1699,0.7590
2019-08-14,1.0269,0.2782,0.7487
2019-08-13,1.1143,0.3825,0.7318
2019-08-12,1.1758,0.4671,0.7086
2019-08-09,1.2330,0.5526,0.6803
2019-08-08,1.2377,0.5908,0.6468
2019-08-07,1.2291,0.6180,0.6110
2019-08-06,1.1702,0.5967,0.5736
2019-08-05,1.1126,0.5752,0.5374
2019-08-02,1.0730,0.5705,0.5026
2019-08-01,0.9915,0.5235,0.4680
2019-07-31,0.9005,0.4642,0.4363
2019-07-30,0.8201,0.4120,0.4081
2019-07-29,0.7039,0.3207,0.3832
2019-07-26,0.5515,0.1878,0.3637
2019-07-25,0.4411,0.0888,0.3523
2019-07-24,0.3419,-0.0051,0.3470
2019-07-23,0.3741,0.0268,0.3473
2019-07-22,0.4032,0.0575,0.3456
2019-07-19,0.4393,0.0972,0.3422
2019-07-18,0.4699,0.1336,0.3363
2019-07-17,0.4881,0.1599,0.3282
2019-07-16,0.5326,0.2141,0.3185
2019-07-15,0.5715,0.2660,0.3055
2019-07-12,0.6000,0.3107,0.2894
2019-07-11,0.6358,0.3652,0.2705
2019-07-10,0.6274,0.3790,0.2484
2019-07-08,0.5835,0.3581,0.2254
2019-07-05,0.5385,0.3348,0.2037
2019-07-04,0.4787,0.2953,0.1835
2019-07-03,0.4079,0.2423,0.1656
2019-07-02,0.3400,0.1891,0.1509
2019-07-01,0.3290,0.1896,0.1394
2019-06-28,0.3462,0.2183,0.1279
2019-06-27,0.3570,0.2424,0.1147
2019-06-26,0.3529,0.2529,0.1000
2019-06-25,0.3419,0.2573,0.0847
2019-06-24,0.3213,0.2522,0.0691
2019-06-21,0.2837,0.2299,0.0538
2019-06-19,0.2248,0.1849,0.0399
2019-06-18,0.1799,0.1513,0.0287
2019-06-17,0.1420,0.1225,0.0195
2019-06-14,0.1218,0.1098,0.0121
2019-06-13,0.1136,0.1082,0.0054
2019-06-12,0.0833,0.0844,-0.0011
2019-06-11,0.0644,0.0706,-0.0063
2019-06-10,0.0384,0.0490,-0.0105
2019-06-07,0.0151,0.0286,-0.0135
2019-06-06,-0.0081,0.0071,-0.0152
2019-06-05,-0.0378,-0.0222,-0.0157
2019-06-04,-0.0498,-0.0355,-0.0143
2019-06-03,-0.0577,-0.0455,-0.0122
2019-05-31,-0.0733,-0.0639,-0.0094
2019-05-30,-0.1038,-0.0982,-0.0055
2019-05-29,-0.1270,-0.1274,0.0004
2019-05-28,-0.1370,-0.1451,0.0081
2019-05-27,-0.1529,-0.1698,0.0169
2019-05-24,-0.1620,-0.1892,0.0272
2019-05-23,-0.1565,-0.1952,0.0387
2019-05-22,-0.1641,-0.2146,0.0505
2019-05-21,-0.1723,-0.2358,0.0635
2019-05-20,-0.1696,-0.2474,0.0778
2019-05-17,-0.1077,-0.2005,0.0928
2019-05-16,-0.0358,-0.1407,0.1049
2019-05-15,0.0330,-0.0804,0.1135
2019-05-14,0.1154,-0.0030,0.1183
2019-05-13,0.1783,0.0598,0.1185
2019-05-10,0.2437,0.1287,0.1149
2019-05-09,0.2903,0.1832,0.1071
2019-05-08,0.3249,0.2289,0.0960
2019-05-07,0.3221,0.2399,0.0821
2019-05-06,0.3438,0.2762,0.0676
2019-05-03,0.3281,0.2772,0.0508
2019-05-02,0.3222,0.2882,0.0340
2019-04-30,0.3115,0.2949,0.0166
2019-04-29,0.2476,0.2489,-0.0013
2019-04-26,0.1844,0.2008,-0.0164
2019-04-25,0.1165,0.1451,-0.0285
2019-04-24,0.0356,0.0730,-0.0373
2019-04-23,-0.0009,0.0408,-0.0418
2019-04-22,-0.0384,0.0059,-0.0442
2019-04-18,-0.0651,-0.0205,-0.0446
2019-04-17,-0.0551,-0.0117,-0.0434
2019-04-16,-0.0404,0.0022,-0.0426
2019-04-15,-0.0698,-0.0270,-0.0428
2019-04-12,-0.0929,-0.0517,-0.0411
2019-04-11,-0.0844,-0.0464,-0.0380
2019-04-10,-0.0926,-0.0574,-0.0352
2019-04-09,-0.1309,-0.0992,-0.0317
2019-04-08,-0.1893,-0.1636,-0.0257
2019-04-05,-0.2222,-0.2064,-0.0158
2019-04-04,-0.2683,-0.2650,-0.0033
2019-04-03,-0.3090,-0.3217,0.0128
2019-04-02,-0.3085,-0.3407,0.0323
2019-04-01,-0.3000,-0.3529,0.0529
2019-03-29,-0.2940,-0.3683,0.0743
2019-03-28,-0.2870,-0.3837,0.0967
2019-03-27,-0.2702,-0.3901,0.1199
2019-03-26,-0.2294,-0.3730,0.1435
2019-03-25,-0.2250,-0.3912,0.1662
