time,SMA
2019-01-29,111.9095
2019-01-28,111.7505
2019-01-25,111.6080
2019-01-24,111.3165
2019-01-23,110.6905
2019-01-22,110.3315
2019-01-18,109.9635
2019-01-17,109.6365
2019-01-16,109.5255
2019-01-15,109.5780
2019-01-14,109.6635
2019-01-11,109.8745
2019-01-10,110.0285
2019-01-09,110.1295
2019-01-08,110.2130
2019-01-07,110.3990
2019-01-04,110.5815
2019-01-03,110.9025
2019-01-02,111.5075
2018-12-31,111.9200
2018-12-28,112.4230
2018-12-27,112.8975
2018-12-26,113.1920
2018-12-24,113.5715
2018-12-21,114.2020
2018-12-20,114.8700
2018-12-19,115.4260
2018-12-18,116.0055
2018-12-17,116.4715
2018-12-14,116.6965
2018-12-13,116.7910
2018-12-12,116.7615
2018-12-11,116.8500
2018-12-10,117.0520
2018-12-07,117.2730
2018-12-06,117.5420
2018-12-04,117.6915
2018-12-03,117.7765
2018-11-30,117.4795
2018-11-29,117.0910
2018-11-28,116.7310
2018-11-27,116.3665
2018-11-26,116.0525
2018-11-23,115.8800
2018-11-21,115.7790
2018-11-20,115.4110
2018-11-19,115.2760
2018-11-16,115.1655
2018-11-15,115.1195
2018-11-14,115.1455
2018-11-13,115.2240
2018-11-12,115.3320
2018-11-09,115.3095
2018-11-08,115.2225
2018-11-07,115.1760
2018-11-06,115.2625
2018-11-05,115.6585
2018-11-02,115.9535
2018-11-01,116.4835
2018-10-31,117.1725
2018-10-30,117.8555
2018-10-29,118.5500
2018-10-26,119.3230
2018-10-25,119.8605
2018-10-24,120.4050
2018-10-23,120.9920
2018-10-22,121.4905
2018-10-19,121.7610
2018-10-18,121.9105
2018-10-17,122.0080
2018-10-16,122.1190
2018-10-15,122.1500
2018-10-12,122.1785
2018-10-11,122.1590
2018-10-10,122.0525
2018-10-09,121.7120
2018-10-08,121.1220
2018-10-05,120.6040
2018-10-04,120.0675
2018-10-03,119.5815
2018-10-02,119.2620
2018-10-01,118.9685
2018-09-28,118.6720
2018-09-27,118.5485
2018-09-26,118.4360
2018-09-25,118.3315
2018-09-24,118.1805
2018-09-21,118.0000
2018-09-20,117.8485
2018-09-19,117.8235
2018-09-18,117.7450
2018-09-17,117.7260
2018-09-14,117.7405
2018-09-13,117.7545
2018-09-12,117.8365
2018-09-11,118.1760
2018-09-10,118.5470
2018-09-07,118.9900
2018-09-06,119.3865
2018-09-05,119.8190
2018-09-04,120.1320
2018-08-31,120.4035
2018-08-30,120.6830
2018-08-29,120.8805
2018-08-28,121.1390
2018-08-27,121.4595
2018-08-24,121.8335
2018-08-23,122.1815
2018-08-22,122.4740
2018-08-21,122.7730
2018-08-20,123.0685
2018-08-17,123.2475
2018-08-16,123.4710
2018-08-15,123.6715
2018-08-14,123.8510
2018-08-13,123.8175
2018-08-10,123.8445
2018-08-09,123.8795
2018-08-08,123.9660
2018-08-07,123.9480
2018-08-06,124.0685
2018-08-03,124.1530
2018-08-02,124.1575
2018-08-01,124.1685
2018-07-31,124.1355
2018-07-30,124.0345
2018-07-27,123.9645
2018-07-26,123.9490
2018-07-25,124.0515
2018-07-24,124.0145
2018-07-23,123.9525
2018-07-20,124.1410
2018-07-19,124.1570
2018-07-18,124.3380
2018-07-17,124.5385
2018-07-16,124.7415
2018-07-13,124.7945
2018-07-12,124.9180
2018-07-11,125.0585
2018-07-10,125.2365
2018-07-09,125.2350
2018-07-06,125.2575
2018-07-05,125.3985
2018-07-03,125.3685
2018-07-02,125.2685
2018-06-29,125.1690
2018-06-28,125.0400
2018-06-27,124.9720
2018-06-26,124.9300
2018-06-25,124.7915
2018-06-22,124.7705
2018-06-21,124.8460
2018-06-20,125.1515
2018-06-19,125.2985
2018-06-18,125.4900
2018-06-15,125.5845
2018-06-14,125.8555
2018-06-13,126.0080
2018-06-12,126.1415
2018-06-11,126.3070
2018-06-08,126.4210
2018-06-07,126.5400
2018-06-06,126.6280
2018-06-05,126.7875
2018-06-04,126.8980
2018-06-01,127.0615
2018-05-31,127.1695
2018-05-30,127.2290
2018-05-29,127.2140
2018-05-25,127.4000
2018-05-24,127.6215
2018-05-23,127.5020
2018-05-22,127.2030
2018-05-21,126.9185
2018-05-18,126.6290
2018-05-17,126.3515
2018-05-16,126.0640
2018-05-15,125.7770
2018-05-14,125.3630
2018-05-11,124.8785
2018-05-10,124.3825
2018-05-09,123.9030
2018-05-08,123.4295
2018-05-07,123.0435
2018-05-04,122.5955
2018-05-03,122.0570
2018-05-02,121.6210
2018-05-01,121.0705
2018-04-30,120.5690
2018-04-27,119.9255
2018-04-26,119.2965
2018-04-25,118.6905
2018-04-24,118.2875
2018-04-23,117.9280
2018-04-20,117.3980
2018-04-19,116.9675
2018-04-18,116.6340
2018-04-17,116.1680
2018-04-16,115.7895
2018-04-13,115.5245
2018-04-12,115.3075
2018-04-11,115.1025
2018-04-10,114.9630
2018-04-09,114.8600
2018-04-06,114.9220
2018-04-05,114.8515
2018-04-04,114.6790
2018-04-03,114.6375
2018-04-02,114.5535
2018-03-29,114.5235
2018-03-28,114.4235
2018-03-27,114.4145
2018-03-26,114.3620
2018-03-23,114.3245
2018-03-22,114.3050
2018-03-21,114.1145
2018-03-20,113.7155
2018-03-19,113.5395
2018-03-16,113.4520
2018-03-15,113.3085
2018-03-14,113.2110
2018-03-13,113.1190
2018-03-12,112.9950
2018-03-09,112.8305
2018-03-08,112.5845
2018-03-07,112.6815
2018-03-06,112.8485
2018-03-05,112.7970
2018-03-02,113.0685
2018-03-01,113.7650
2018-02-28,114.4305
2018-02-27,115.0960
2018-02-26,115.8395
2018-02-23,116.6690
2018-02-22,117.5720
2018-02-21,118.6470
2018-02-20,119.7450
2018-02-16,120.8240
2018-02-15,121.7820
2018-02-14,122.7350
2018-02-13,123.6715
2018-02-12,124.6075
2018-02-09,125.5885
2018-02-08,126.5420
2018-02-07,127.3600
2018-02-06,127.9875
2018-02-05,128.5550
2018-02-02,129.3190
2018-02-01,129.7955
2018-01-31,129.9425
2018-01-30,130.0540
2018-01-29,130.0520
2018-01-26,129.9070
2018-01-25,129.6250
2018-01-24,129.3915
2018-01-23,129.0710
2018-01-22,128.7610
2018-01-19,128.1775
2018-01-18,127.6045
2018-01-17,127.0100
2018-01-16,126.3785
2018-01-12,125.7545
2018-01-11,125.0710
2018-01-10,124.4265
2018-01-09,124.0145
2018-01-08,123.6185
2018-01-05,123.1735
2018-01-04,122.7590
2018-01-03,122.3730
2018-01-02,121.9895
2017-12-29,121.5860
2017-12-28,121.2760
2017-12-27,120.8560
2017-12-26,120.4010
2017-12-22,119.8815
2017-12-21,119.4580
2017-12-20,119.0125
2017-12-19,118.7265
2017-12-18,118.4705
2017-12-15,118.2210
2017-12-14,117.9630
2017-12-13,117.8090
2017-12-12,117.6585
2017-12-11,117.5360
2017-12-08,117.3740
2017-12-07,117.2400
2017-12-06,117.0920
2017-12-05,116.9735
2017-12-04,116.8060
2017-12-01,116.5135
2017-11-30,116.3045
2017-11-29,116.1500
2017-11-28,116.0855
2017-11-27,115.9825
2017-11-24,115.8800
2017-11-22,115.9765
2017-11-21,116.1065
2017-11-20,116.3095
2017-11-17,116.5200
2017-11-16,116.7165
2017-11-15,116.8980
2017-11-14,116.9830
2017-11-13,117.1480
2017-11-10,117.2930
2017-11-09,117.3920
2017-11-08,117.4870
2017-11-07,117.6200
2017-11-06,117.6980
2017-11-03,117.7315
2017-11-02,117.8335
2017-11-01,117.9960
2017-10-31,118.0800
2017-10-30,118.1765
2017-10-27,118.3285
2017-10-26,118.5265
2017-10-25,118.4855
2017-10-24,118.4325
2017-10-23,118.3470
2017-10-20,118.3000
2017-10-19,118.2325
2017-10-18,118.1460
2017-10-17,118.0570
2017-10-16,117.8630
2017-10-13,117.6160
2017-10-12,117.3895
2017-10-11,117.1550
2017-10-10,116.8975
2017-10-09,116.5820
2017-10-06,116.3225
2017-10-05,116.0100
2017-10-04,115.6710
2017-10-03,115.3815
2017-10-02,114.9625
2017-09-29,114.5290
2017-09-28,114.0350
2017-09-27,113.5405
