time,SMA
2018-11-27,143.5215
2018-11-26,143.2380
2018-11-23,143.0180
2018-11-21,142.8300
2018-11-20,142.6040
2018-11-19,142.2280
2018-11-16,141.7755
2018-11-15,141.4285
2018-11-14,141.1785
2018-11-13,140.9390
2018-11-12,140.5330
2018-11-09,139.9495
2018-11-08,139.3760
2018-11-07,138.8030
2018-11-06,138.4520
2018-11-05,138.2835
2018-11-02,138.1430
2018-11-01,138.0640
2018-10-31,137.9905
2018-10-30,137.9425
2018-10-29,137.9290
2018-10-26,138.0360
2018-10-25,138.0960
2018-10-24,138.0835
2018-10-23,138.1180
2018-10-22,138.1035
2018-10-19,138.1930
2018-10-18,138.3845
2018-10-17,138.5085
2018-10-16,138.5585
2018-10-15,138.7575
2018-10-12,139.0580
2018-10-11,139.3390
2018-10-10,139.6415
2018-10-09,139.7230
2018-10-08,139.6885
2018-10-05,139.5795
2018-10-04,139.4905
2018-10-03,139.3665
2018-10-02,139.2080
2018-10-01,138.8700
2018-09-28,138.6200
2018-09-27,138.4590
2018-09-26,138.2910
2018-09-25,138.0990
2018-09-24,137.9130
2018-09-21,137.6870
2018-09-20,137.2985
2018-09-19,136.9300
2018-09-18,136.6745
2018-09-17,136.4915
2018-09-14,136.2170
2018-09-13,135.8665
2018-09-12,135.3935
2018-09-11,134.9005
2018-09-10,134.4860
2018-09-07,134.1630
2018-09-06,133.8570
2018-09-05,133.5720
2018-09-04,133.3520
2018-08-31,133.2670
2018-08-30,133.1300
2018-08-29,132.9450
2018-08-28,132.8340
2018-08-27,132.7440
2018-08-24,132.6065
2018-08-23,132.3865
2018-08-22,132.1450
2018-08-21,131.8455
2018-08-20,131.5460
2018-08-17,131.0335
2018-08-16,130.6025
2018-08-15,130.2755
2018-08-14,130.1440
2018-08-13,130.1245
2018-08-10,129.8480
2018-08-09,129.6070
2018-08-08,129.4350
2018-08-07,129.1885
2018-08-06,128.9845
2018-08-03,128.6860
2018-08-02,128.3760
2018-08-01,128.0635
2018-07-31,127.5670
2018-07-30,127.0200
2018-07-27,126.4785
2018-07-26,126.0010
2018-07-25,125.5675
2018-07-24,125.2540
2018-07-23,124.9155
2018-07-20,124.7260
2018-07-19,124.5060
2018-07-18,124.3110
2018-07-17,124.0495
2018-07-16,123.6600
2018-07-13,123.5560
2018-07-12,123.3800
2018-07-11,123.1235
2018-07-10,122.9385
2018-07-09,122.7025
2018-07-06,122.6030
2018-07-05,122.4820
2018-07-03,122.3715
2018-07-02,122.3100
2018-06-29,122.3285
2018-06-28,122.3245
2018-06-27,122.2055
2018-06-26,122.1735
2018-06-25,122.0260
2018-06-22,121.9700
2018-06-21,121.9405
2018-06-20,122.0405
2018-06-19,122.0840
2018-06-18,122.1415
2018-06-15,122.2875
2018-06-14,122.3495
2018-06-13,122.4965
2018-06-12,122.6215
2018-06-11,122.7975
2018-06-08,123.0265
2018-06-07,123.0910
