time,SMA
2019-02-06,1087.2515
2019-02-05,1085.3040
2019-02-04,1081.4240
2019-02-01,1078.3195
2019-01-31,1073.5850
2019-01-30,1070.0590
2019-01-29,1067.3865
2019-01-28,1066.2095
2019-01-25,1064.8995
2019-01-24,1062.3230
2019-01-23,1057.4390
2019-01-22,1052.6375
2019-01-18,1049.5820
2019-01-17,1045.8195
2019-01-16,1042.7600
2019-01-15,1039.5380
2019-01-14,1037.7855
2019-01-11,1038.6460
2019-01-10,1038.9705
2019-01-09,1038.0415
2019-01-08,1036.2860
2019-01-07,1034.3010
2019-01-04,1034.3180
2019-01-03,1033.3235
2019-01-02,1037.8420
2018-12-31,1040.2710
2018-12-28,1042.9055
2018-12-27,1045.3630
2018-12-26,1045.3895
2018-12-24,1045.8475
2018-12-21,1048.2305
2018-12-20,1051.1340
2018-12-19,1051.9515
2018-12-18,1051.8010
2018-12-17,1053.4400
2018-12-14,1055.8490
2018-12-13,1055.9270
2018-12-12,1054.6345
2018-12-11,1053.3820
2018-12-10,1054.1020
2018-12-07,1056.2445
2018-12-06,1059.0850
2018-12-04,1058.4390
2018-12-03,1057.9025
2018-11-30,1055.4705
2018-11-29,1054.2490
2018-11-28,1053.6725
2018-11-27,1051.1715
2018-11-26,1049.9550
2018-11-23,1051.0975
2018-11-21,1054.6820
2018-11-20,1055.3370
2018-11-19,1059.2335
2018-11-16,1063.2915
2018-11-15,1065.0400
2018-11-14,1066.2030
2018-11-13,1069.8045
2018-11-12,1074.0660
2018-11-09,1076.7470
2018-11-08,1078.9435
2018-11-07,1078.7895
2018-11-06,1078.1810
2018-11-05,1082.3315
2018-11-02,1087.7755
2018-11-01,1092.7535
2018-10-31,1097.6630
2018-10-30,1103.9720
2018-10-29,1112.1670
2018-10-26,1120.9285
2018-10-25,1127.0285
2018-10-24,1131.9820
2018-10-23,1138.4710
2018-10-22,1142.5190
2018-10-19,1146.1295
2018-10-18,1149.6110
2018-10-17,1154.5560
2018-10-16,1157.3260
2018-10-15,1159.3230
2018-10-12,1162.5130
2018-10-11,1165.6355
2018-10-10,1170.4360
2018-10-09,1174.5160
2018-10-08,1176.4430
2018-10-05,1177.2265
2018-10-04,1177.6005
2018-10-03,1177.7630
2018-10-02,1176.9395
2018-10-01,1176.7840
2018-09-28,1177.9280
2018-09-27,1180.2105
2018-09-26,1182.9435
2018-09-25,1185.4765
2018-09-24,1188.3350
2018-09-21,1190.6990
2018-09-20,1192.6635
2018-09-19,1193.6865
2018-09-18,1195.2130
2018-09-17,1197.5405
2018-09-14,1199.7860
2018-09-13,1201.4840
2018-09-12,1203.4365
2018-09-11,1207.4005
2018-09-10,1210.2830
2018-09-07,1213.9315
2018-09-06,1218.1450
2018-09-05,1221.8535
2018-09-04,1224.6405
2018-08-31,1226.0290
2018-08-30,1226.3050
2018-08-29,1225.6565
2018-08-28,1224.1920
2018-08-27,1223.4975
2018-08-24,1222.3935
2018-08-23,1223.2860
2018-08-22,1226.4335
2018-08-21,1229.2520
2018-08-20,1231.5750
2018-08-17,1231.4615
2018-08-16,1230.6590
2018-08-15,1229.6825
2018-08-14,1228.7575
2018-08-13,1226.5925
2018-08-10,1224.0350
2018-08-09,1221.5955
2018-08-08,1218.3145
2018-08-07,1213.7290
2018-08-06,1209.2600
2018-08-03,1205.7240
2018-08-02,1201.5470
2018-08-01,1196.4530
2018-07-31,1190.5970
2018-07-30,1186.1070
2018-07-27,1180.9025
2018-07-26,1174.6885
2018-07-25,1166.4710
2018-07-24,1159.2090
2018-07-23,1153.0455
2018-07-20,1150.5445
2018-07-19,1149.1820
2018-07-18,1148.3260
2018-07-17,1146.9350
2018-07-16,1145.6680
2018-07-13,1144.0880
2018-07-12,1142.2530
2018-07-11,1139.8185
2018-07-10,1139.0895
2018-07-09,1137.9470
2018-07-06,1136.2880
2018-07-05,1135.4725
2018-07-03,1136.1030
2018-07-02,1137.9415
2018-06-29,1138.5330
2018-06-28,1138.7255
2018-06-27,1137.2640
2018-06-26,1135.4550
2018-06-25,1132.5480
2018-06-22,1130.0905
2018-06-21,1126.2785
2018-06-20,1122.3800
2018-06-19,1117.3745
2018-06-18,1112.9505
2018-06-15,1107.5955
2018-06-14,1103.9120
2018-06-13,1100.3945
2018-06-12,1097.6165
2018-06-11,1095.6605
2018-06-08,1094.0740
2018-06-07,1092.9090
2018-06-06,1090.8540
2018-06-05,1086.7055
2018-06-04,1082.4620
2018-06-01,1077.9080
2018-05-31,1073.1190
2018-05-30,1070.0885
2018-05-29,1068.5640
2018-05-25,1066.4145
2018-05-24,1064.1340
2018-05-23,1062.1740
2018-05-22,1059.2485
2018-05-21,1056.7610
2018-05-18,1056.1545
2018-05-17,1056.4845
2018-05-16,1056.9400
2018-05-15,1056.4555
2018-05-14,1056.2020
2018-05-11,1053.0910
2018-05-10,1049.6415
2018-05-09,1046.3885
2018-05-08,1043.2490
2018-05-07,1042.1355
2018-05-04,1040.1685
2018-05-03,1038.1100
2018-05-02,1038.3145
2018-05-01,1038.3525
2018-04-30,1037.1575
2018-04-27,1036.6145
2018-04-26,1036.7015
2018-04-25,1034.9275
2018-04-24,1034.1235
2018-04-23,1035.7850
2018-04-20,1033.4910
2018-04-19,1032.2970
2018-04-18,1032.4560
2018-04-17,1033.7375
2018-04-16,1035.0205
2018-04-13,1039.9080
2018-04-12,1045.9235
2018-04-11,1051.7725
2018-04-10,1057.6825
2018-04-09,1064.3255
2018-04-06,1071.5550
2018-04-05,1077.5030
2018-04-04,1081.5945
2018-04-03,1085.0905
2018-04-02,1088.9665
2018-03-29,1092.5890
2018-03-28,1094.4755
2018-03-27,1099.4840
2018-03-26,1105.1435
2018-03-23,1109.6705
2018-03-22,1114.9315
2018-03-21,1117.8090
2018-03-20,1118.8320
2018-03-19,1119.0695
2018-03-16,1118.8185
2018-03-15,1116.5080
2018-03-14,1112.5140
2018-03-13,1107.6445
2018-03-12,1103.3330
2018-03-09,1096.9970
2018-03-08,1089.0710
2018-03-07,1085.2000
2018-03-06,1083.7480
2018-03-05,1081.7850
2018-03-02,1082.8335
2018-03-01,1087.2725
2018-02-28,1092.2935
2018-02-27,1095.2415
2018-02-26,1098.1060
2018-02-23,1099.7105
2018-02-22,1101.8895
2018-02-21,1104.7700
2018-02-20,1107.7015
2018-02-16,1110.3690
2018-02-15,1112.5045
2018-02-14,1114.5180
2018-02-13,1117.6320
2018-02-12,1121.1150
2018-02-09,1124.6310
2018-02-08,1128.0180
2018-02-07,1133.0725
2018-02-06,1135.9565
2018-02-05,1137.2735
2018-02-02,1139.5950
2018-02-01,1138.3200
2018-01-31,1134.0590
2018-01-30,1128.8120
2018-01-29,1122.9475
2018-01-26,1116.5755
2018-01-25,1110.2520
2018-01-24,1104.5705
2018-01-23,1099.3645
2018-01-22,1094.0475
2018-01-19,1089.5045
2018-01-18,1086.1630
2018-01-17,1083.5305
2018-01-16,1080.1410
2018-01-12,1076.5105
2018-01-11,1072.4280
2018-01-10,1069.1760
2018-01-09,1066.1005
2018-01-08,1062.6400
2018-01-05,1058.8395
2018-01-04,1054.6470
2018-01-03,1050.5845
2018-01-02,1046.3945
2017-12-29,1043.6530
2017-12-28,1042.4035
2017-12-27,1041.0795
2017-12-26,1040.9815
2017-12-22,1040.8550
2017-12-21,1039.8795
2017-12-20,1038.4960
2017-12-19,1036.9730
2017-12-18,1034.3580
2017-12-15,1031.4555
2017-12-14,1029.8710
2017-12-13,1028.4590
2017-12-12,1027.7285
2017-12-11,1026.9920
2017-12-08,1026.3405
2017-12-07,1026.0510
2017-12-06,1026.4970
2017-12-05,1027.2445
2017-12-04,1028.2820
2017-12-01,1029.9720
2017-11-30,1030.7425
2017-11-29,1030.9470
2017-11-28,1030.6960
2017-11-27,1029.1810
2017-11-24,1027.4340
2017-11-22,1024.0315
2017-11-21,1020.9000
2017-11-20,1017.7025
2017-11-17,1015.2060
2017-11-16,1013.6615
2017-11-15,1011.2590
2017-11-14,1009.8540
2017-11-13,1008.1630
2017-11-10,1006.4755
2017-11-09,1004.5560
2017-11-08,1002.3845
2017-11-07,999.8545
2017-11-06,996.8180
2017-11-03,994.3730
2017-11-02,991.6935
2017-11-01,988.9125
2017-10-31,985.2215
2017-10-30,982.2790
2017-10-27,979.0870
2017-10-26,976.0790
2017-10-25,974.9260
2017-10-24,973.4840
2017-10-23,971.2000
2017-10-20,968.8260
2017-10-19,965.8425
2017-10-18,963.2425
2017-10-17,960.1810
2017-10-16,956.6625
2017-10-13,952.8125
2017-10-12,949.3430
2017-10-11,946.2070
2017-10-10,943.4990
2017-10-09,941.4725
2017-10-06,939.0765
2017-10-05,936.4570
2017-10-04,934.7565
2017-10-03,933.5630
2017-10-02,932.0960
2017-09-29,931.2995
2017-09-28,930.3105
2017-09-27,929.3140
2017-09-26,928.1540
2017-09-25,927.6015
2017-09-22,927.3475
2017-09-21,926.9850
2017-09-20,926.7125
2017-09-19,926.3680
2017-09-18,925.6105
2017-09-15,925.3940
2017-09-14,924.9285
2017-09-13,925.0210
2017-09-12,924.3775
2017-09-11,923.9075
2017-09-08,923.1730
2017-09-07,922.2100
2017-09-06,921.5575
2017-09-05,921.5065
